datetime,open,high,low,close,volume,upper_band,middle_band,lower_band,ema,macd,macd_signal,macd_hist,rsi,sma,slow_k,slow_d
2021-02-09,136.62000,137.88000,135.85001,136.00999,76774200,144.35131,134.94350,125.53570,136.13146,1.83164,2.19516,-0.36353,53.95172,135.46556,38.97844,47.87575
2021-02-08,136.03000,136.96001,134.92000,136.91000,71297200,144.33355,134.59200,124.85045,136.16182,1.96743,2.28604,-0.31862,55.71460,136.13778,50.54416,54.07486
2021-02-05,137.35001,137.42000,135.86000,136.75999,75693800,144.08960,134.34900,124.60840,135.97478,2.02049,2.36570,-0.34521,55.48951,136.83222,54.10466,50.08264
2021-02-04,136.30000,137.39999,134.59000,137.39000,84183100,143.84103,134.05700,124.27297,135.77848,2.07410,2.45200,-0.37790,56.61166,137.51667,57.57576,46.83197
2021-02-03,135.75999,135.77000,133.61000,133.94000,89880900,143.68916,133.51750,123.34584,135.37560,2.04821,2.54648,-0.49826,51.63851,137.70334,38.56751,40.95144
2021-02-02,135.73000,136.31000,134.61000,134.99001,83305400,143.59835,133.37100,123.14365,135.73449,2.33665,2.67104,-0.33439,53.36721,138.02889,44.35265,37.42091
2021-02-01,133.75000,135.38000,130.92999,134.14000,106239800,143.43129,133.09200,122.75271,135.92062,2.56391,2.75464,-0.19073,52.16341,137.70000,39.93418,41.34212
2021-01-29,135.83000,136.74001,130.21001,131.96001,177523800,143.34871,133.01950,122.69029,136.36577,2.90322,2.80232,0.10091,49.02994,136.99889,27.97590,55.82374
2021-01-28,139.52000,141.99001,136.70000,137.09000,142621100,143.42909,133.10750,122.78591,137.46721,3.51605,2.77709,0.73896,57.22008,136.46333,56.11628,76.39334
2021-01-27,143.42999,144.30000,140.41000,142.06000,140843800,143.19136,132.99650,122.80164,137.56151,3.72476,2.59235,1.13241,67.33948,135.55445,83.37905,87.15523
2021-01-26,143.60001,144.30000,141.37000,143.16000,98390600,142.21197,132.72800,123.24403,136.43689,3.43095,2.30925,1.12170,69.87934,134.31333,89.68470,90.76533
2021-01-25,143.07001,145.09000,136.53999,142.92000,157611700,140.35649,132.16850,123.98051,134.75612,2.89403,2.02883,0.86520,69.64739,132.71778,88.40193,87.18094
2021-01-22,136.28000,139.85001,135.02000,139.07001,114459400,138.11159,131.57050,125.02941,132.71515,2.19106,1.81253,0.37853,65.71487,131.16889,94.20937,77.31125
2021-01-21,133.80000,139.67000,133.59000,136.87000,120150900,136.78232,131.21100,125.63968,131.12643,1.65395,1.71789,-0.06394,63.18385,130.38889,78.93151,49.80285
2021-01-20,128.66000,132.49001,128.55000,132.03000,104319500,135.84512,130.77900,125.71289,129.69054,1.16835,1.73388,-0.56553,56.64567,129.72778,58.79289,25.53372
2021-01-19,127.78000,128.71001,126.94000,127.83000,90757300,135.84505,130.51050,125.17595,129.10567,1.02434,1.87526,-0.85092,49.40565,129.12444,11.68417,12.73171
2021-01-15,128.78000,130.22000,127.00000,127.14000,111598500,135.81407,130.55400,125.29393,129.42459,1.25328,2.08799,-0.83471,48.08303,129.47778,6.12411,20.95088
2021-01-14,130.80000,131.00000,128.75999,128.91000,90221800,135.76811,130.58750,125.40689,129.99574,1.59751,2.29667,-0.69916,51.27592,129.73000,20.38684,25.40966
2021-01-13,128.75999,131.45000,128.49001,130.89000,88636800,135.80206,130.53600,125.26994,130.26718,1.83342,2.47146,-0.63804,55.07476,130.15000,36.34169,30.63056
2021-01-12,128.50000,129.69000,126.86000,128.80000,91951100,136.57742,130.08050,123.58358,130.11147,1.90626,2.63097,-0.72471,51.55701,130.46444,19.50046,37.20421
2021-01-11,129.19000,130.17000,128.50000,128.98000,100384500,137.05764,129.76100,122.46436,130.43934,2.18430,2.81215,-0.62785,51.88189,131.13889,36.04954,46.93614
2021-01-08,132.42999,132.63000,130.23000,132.05000,105158200,137.30306,129.47400,121.64494,130.80417,2.48908,2.96911,-0.48003,57.63367,131.99556,56.06263,41.76448
2021-01-07,128.36000,131.63000,127.86000,130.92000,109578200,137.37191,128.96050,120.54909,130.49271,2.52931,3.08912,-0.55981,55.96512,131.98667,48.69624,39.50457
2021-01-06,127.72000,131.05000,126.38000,126.60000,155088000,137.22142,128.63350,120.04558,130.38589,2.65892,3.22907,-0.57015,48.80797,131.99111,20.53457,38.48024
2021-01-05,128.89000,131.74001,128.42999,131.00999,97664900,137.30087,128.49100,119.68113,131.33237,3.22553,3.37161,-0.14608,57.69728,132.57778,49.28292,53.82106
2021-01-04,133.52000,133.61000,126.76000,129.41000,143301900,137.18358,128.05300,118.92242,131.41296,3.45279,3.40813,0.04466,54.93199,132.26889,45.62322,61.66024
2020-12-31,134.08000,134.74001,131.72000,132.69000,99116600,137.10015,127.72950,118.35885,131.91370,3.85555,3.39696,0.45859,62.73893,131.96333,66.55705,72.77582
2020-12-30,135.58000,135.99001,133.39999,133.72000,96452100,136.53813,127.24900,117.95987,131.71962,3.97957,3.28232,0.69725,65.45132,131.52000,72.80046,82.66306
2020-12-29,138.05000,138.78999,134.34000,134.87000,121047300,135.68818,126.69900,117.70982,131.21953,3.97510,3.10800,0.86710,68.52263,130.86333,78.96996,86.02597
2020-12-28,133.99001,137.34000,133.50999,136.69000,124486200,134.66306,125.90800,117.15294,130.30691,3.79450,2.89123,0.90327,73.59795,130.08667,96.21877,84.97148
2020-12-24,131.32001,133.46001,131.10001,131.97000,54930100,133.07158,124.90300,116.73442,128.71114,3.32347,2.66541,0.65806,67.86639,128.43000,82.88919,80.31791
2020-12-23,132.16000,132.42999,130.78000,130.96001,88223700,132.46916,124.10600,115.74284,127.89643,3.15452,2.50089,0.65362,66.41783,127.36778,75.80648,81.24949
2020-12-22,131.61000,134.41000,129.64999,131.88000,168904800,131.92023,123.31650,114.71277,127.13053,2.99582,2.33749,0.65833,69.05069,126.51000,82.25808,79.14333
2020-12-21,125.02000,128.31000,123.45000,128.23000,121251600,131.01904,122.41500,113.81096,125.94316,2.65602,2.17290,0.48311,63.75797,125.38778,85.68392,82.76025
2020-12-18,128.96001,129.10001,126.12000,126.66000,192541500,130.31040,121.87050,113.43060,125.37145,2.55531,2.05213,0.50318,61.10102,124.96000,69.48800,85.99593
2020-12-17,128.89999,129.58000,128.03999,128.70000,94359800,129.72105,121.46950,113.21795,125.04932,2.54946,1.92633,0.62312,67.03012,124.63667,93.10881,96.11421
2020-12-16,127.41000,128.37000,126.56000,127.81000,98208600,128.60800,120.93600,113.26400,124.13665,2.29719,1.77055,0.52664,65.68099,123.92000,95.39096,88.00709
2020-12-15,124.34000,127.90000,124.13000,127.88000,157243700,127.52772,120.51500,113.50228,123.21831,2.03242,1.63889,0.39353,65.87787,123.37889,99.84286,80.71111
2020-12-14,122.60000,123.35000,121.54000,121.78000,79184500,126.28127,120.13600,113.99073,122.05289,1.65778,1.54051,0.11727,54.95121,122.84556,68.78744,74.00202
2020-12-11,122.43000,122.76000,120.55000,122.41000,86939800,126.11850,120.01000,113.90150,122.12111,1.77658,1.51119,0.26539,56.69223,122.95000,73.50305,74.00202
2020-12-10,120.50000,123.87000,120.15000,123.24000,81312200,125.86559,119.85000,113.83441,122.04889,1.83822,1.44484,0.39338,58.97817,122.57667,79.71558,81.22012
2020-12-09,124.53000,125.95000,121.00000,121.78000,115089200,125.47406,119.66250,113.85094,121.75111,1.80566,1.34650,0.45916,56.08590,121.83778,68.78744,85.70001
2020-12-08,124.37000,124.98000,123.09000,124.38000,82225500,125.31059,119.37200,113.43341,121.74389,1.88648,1.23171,0.65477,63.48792,121.19889,95.15734,91.54656
2020-12-07,122.31000,124.57000,122.25000,123.75000,86712000,124.57829,118.96900,113.35971,121.08486,1.69748,1.06802,0.62947,62.37053,120.17556,93.15526,90.65856
2020-12-04,122.60000,122.86000,121.52000,122.25000,78260400,123.87856,118.71600,113.55344,120.41858,1.49570,0.91065,0.58505,59.63972,119.07556,86.32709,91.74529
2020-12-03,123.52000,123.78000,122.21000,122.94000,78967600,123.46114,118.55500,113.64886,119.96072,1.36913,0.76439,0.60474,61.54759,118.53000,92.49333,94.00513
2020-12-02,122.02000,123.37000,120.89000,123.08000,89004200,122.86564,118.15550,113.44536,119.21590,1.11740,0.61320,0.50420,61.92079,118.05222,96.41545,88.80897
2020-12-01,121.01000,123.47000,120.01000,122.72000,127728200,122.78119,117.52350,112.26581,118.24988,0.76560,0.48715,0.27845,61.36137,117.49111,93.10662,70.85488
2020-11-30,116.97000,120.97000,116.81000,119.05000,169410200,122.79436,116.82600,110.85764,117.13234,0.34210,0.41754,-0.07544,55.11989,117.12111,76.90483,52.01793
2020-11-27,116.57000,117.49000,116.22000,116.59000,46691300,123.11982,116.31650,109.51318,116.65293,0.17024,0.43640,-0.26616,50.10311,117.26000,42.55318,35.53192
2020-11-25,115.55000,116.75000,115.17000,116.03000,76499200,123.06862,116.25300,109.43738,116.66866,0.19890,0.50294,-0.30404,48.89559,117.55667,36.59576,26.53425
2020-11-24,113.91000,115.85000,112.59000,115.17000,113874200,123.17502,116.01150,108.84798,116.82833,0.28959,0.57895,-0.28936,47.06892,117.91000,27.44682,35.97970
2020-11-23,117.18000,117.62000,113.75000,113.85000,127959300,123.24004,116.08300,108.92596,117.24291,0.48871,0.65129,-0.16258,44.22767,118.39000,15.56017,52.55219
2020-11-20,118.64000,118.77000,117.29000,117.34000,73604300,123.24405,116.14300,109.04195,118.09114,0.87014,0.69193,0.17820,50.94092,118.62556,64.93210,71.70084
2020-11-19,117.59000,119.06000,116.81000,118.64000,74113000,123.12228,116.02800,108.93372,118.27892,0.98898,0.64738,0.34160,53.76360,118.51222,77.16429,77.48240
2020-11-18,118.61000,119.82000,118.00000,118.03000,76322100,122.87609,115.88350,108.89091,118.18865,0.99392,0.56198,0.43194,52.61969,118.51778,73.00614,81.25428
2020-11-17,119.55000,120.67000,118.96000,119.39000,74271000,122.76495,115.82550,108.88605,118.22832,1.04788,0.45400,0.59388,55.46033,118.62889,82.27676,84.04910
2020-11-16,118.92000,120.99000,118.15000,120.30000,91183000,122.52466,115.73150,108.93834,117.93790,0.96303,0.30553,0.65750,57.38514,118.13556,88.47992,83.64010
2020-11-13,119.44000,119.67000,117.87000,119.26000,81581900,121.98067,115.51550,109.05033,117.34737,0.74807,0.14116,0.60691,55.75559,117.04000,81.39062,81.79960
2020-11-12,119.62000,120.53000,118.57000,119.21000,103162300,121.94166,115.50350,109.06534,116.86921,0.56872,-0.01057,0.57929,55.67992,115.87444,81.04977,74.32402
2020-11-11,117.19000,119.63000,116.44000,119.49000,112295000,122.21938,115.57850,108.93762,116.28402,0.33661,-0.15539,0.49201,56.17947,114.72444,82.95842,67.75734
2020-11-10,115.55000,117.59000,114.13000,115.97000,138023400,122.54175,115.66350,108.78525,115.48252,0.00696,-0.27840,0.28535,51.05311,114.26111,58.96389,70.91754
2020-11-09,120.50000,121.99000,116.05000,116.32000,154515300,123.19595,115.92000,108.64405,115.36065,-0.05550,-0.34973,0.29423,51.61057,113.73111,61.34970,81.05935
2020-11-06,118.32000,119.20000,116.13000,118.69000,114457900,124.48713,116.32400,108.16087,115.12081,-0.17005,-0.42329,0.25324,55.41521,113.76222,92.43902,78.48247
2020-11-05,117.95000,119.62000,116.87000,119.03000,126387100,124.33559,116.23800,108.14041,114.22852,-0.55509,-0.48660,-0.06849,55.96479,113.35778,89.38932,54.97797
2020-11-04,114.14000,115.59000,112.35000,114.95000,138235500,124.04553,116.03500,108.02447,113.02815,-1.07309,-0.46948,-0.60361,50.49384,112.91444,53.61908,28.25813
2020-11-03,109.66000,111.49000,108.73000,110.44000,107624400,124.04871,116.04150,108.03429,112.54769,-1.30322,-0.31858,-0.98465,43.25782,113.00333,21.92552,12.53563
2020-11-02,109.11000,110.68000,107.32000,108.77000,122866900,123.88637,116.17750,108.46863,113.07461,-1.11879,-0.07241,-1.04638,40.25522,113.71778,9.22977,15.07084
2020-10-30,111.06000,111.99000,107.72000,108.86000,190272600,123.48323,116.56400,109.64477,114.15076,-0.69709,0.18918,-0.88627,40.36211,114.68889,6.45161,12.22751
2020-10-29,112.37000,116.93000,112.20000,115.32000,146129200,122.96428,116.77200,110.57972,115.47345,-0.15786,0.41075,-0.56860,49.04060,115.48000,29.53115,19.98905
2020-10-28,115.05000,115.43000,111.10000,111.20000,143937800,123.00189,116.84550,110.68911,115.51181,-0.12506,0.55290,-0.67795,41.60480,115.89111,0.69978,15.92739
2020-10-27,115.49000,117.28000,114.54000,116.60000,92276800,122.69104,117.07600,111.46096,116.58976,0.33812,0.72239,-0.38427,50.58880,116.94778,29.73622,22.77176
2020-10-26,114.01000,116.55000,112.88000,115.05000,111850700,122.71276,116.95050,111.18824,116.58720,0.37457,0.81845,-0.44389,47.57130,117.45778,17.34617,21.73843
2020-10-23,116.39000,116.55000,114.28000,115.04000,82572600,122.71433,116.94600,111.17767,116.97150,0.57346,0.92942,-0.35597,47.55210,118.13000,21.23288,27.72555
2020-10-22,117.45000,118.04000,114.59000,115.75000,101988000,122.87637,116.80800,110.73963,117.45438,0.81999,1.01842,-0.19843,48.72786,119.17000,26.63623,34.03694
2020-10-21,116.67000,118.71000,116.45000,116.87000,89946000,123.55786,116.43150,109.30514,117.88047,1.05043,1.06802,-0.01759,50.55900,119.30556,35.30753,34.67478
2020-10-20,116.20000,118.98000,115.63000,117.51000,124423700,124.13770,115.94400,107.75030,118.13309,1.21525,1.07242,0.14283,51.58764,119.09445,40.16706,40.11643
2020-10-19,119.96000,120.42000,115.66000,115.98000,120639300,124.01001,115.65900,107.30799,118.28887,1.34277,1.03672,0.30606,49.29772,118.82445,28.54975,48.21564
2020-10-16,121.28000,121.55000,118.81000,119.02000,115393800,124.05858,115.36400,106.66942,118.86608,1.64179,0.96020,0.68159,54.01125,118.51111,51.63247,64.13171
2020-10-15,118.72000,121.20000,118.15000,120.71000,112559200,124.02703,114.75500,105.48297,118.82760,1.69004,0.78980,0.90024,56.81550,118.23111,64.46469,73.24098
2020-10-14,121.00000,123.03000,119.62000,121.19000,150712000,123.27538,114.23650,105.19762,118.35700,1.55497,0.56474,0.99023,57.60428,117.37667,76.29799,83.79768
2020-10-13,125.27000,125.39000,119.65000,121.10000,262330500,122.27454,113.78350,105.29246,117.64875,1.31108,0.31718,0.99390,57.50155,116.88778,78.96027,89.73295
2020-10-12,120.06000,125.18000,119.28000,124.40000,240226800,121.36040,113.50550,105.65060,116.78594,0.98988,0.06871,0.92117,62.67186,116.30000,96.13479,90.47624
2020-10-09,115.28000,117.00000,114.92000,116.97000,100506900,119.20427,113.05350,106.90273,114.88243,0.22952,-0.16158,0.39110,54.03014,115.15444,94.10377,85.74549
2020-10-08,116.25000,116.40000,114.59000,114.97000,83477200,118.69899,112.80500,106.91101,114.36053,0.01219,-0.25936,0.27154,51.20669,114.93111,81.19015,77.31419
2020-10-07,114.62000,115.55000,114.13000,115.08000,96849000,118.55111,112.73100,106.91089,114.20817,-0.06175,-0.32724,0.26550,51.36782,114.63222,81.94255,80.80256
2020-10-06,115.70000,116.12000,112.25000,113.16000,161498200,118.92014,112.84300,106.76585,113.99021,-0.16642,-0.39362,0.22720,48.75427,113.87000,68.80987,74.50977
2020-10-05,113.91000,116.65000,113.55000,116.50000,106243800,118.90140,112.82600,106.75059,114.19776,-0.10211,-0.45042,0.34831,53.38894,113.19889,91.65526,80.58353
2020-10-02,112.89000,115.37000,112.22000,113.02000,144712000,119.92245,113.04900,106.17555,113.62220,-0.35861,-0.53750,0.17889,48.66782,112.67778,63.06418,76.96544
2020-10-01,117.64000,117.72000,115.83000,116.79000,116120400,121.11607,113.44200,105.76793,113.77275,-0.32645,-0.58222,0.25577,54.18918,112.35111,87.03115,76.99768
2020-09-30,113.79000,117.26000,113.62000,115.81000,142675200,125.08180,114.17250,103.26320,113.01844,-0.66451,-0.64616,-0.01835,52.89935,111.24555,80.80099,70.70760
2020-09-29,114.55000,115.31000,113.57000,114.09000,99382200,129.06104,115.09100,101.12096,112.32055,-0.98656,-0.64157,-0.34498,50.63415,110.63778,63.16090,61.36015
2020-09-28,115.01000,115.32000,112.78000,114.96000,137672400,131.05827,115.83850,100.61873,111.87819,-1.20812,-0.55533,-0.65280,51.80433,110.42000,68.16092,48.59131
2020-09-25,108.43000,112.44000,107.67000,112.28000,149981400,132.03457,116.33087,100.62718,111.10773,-1.56193,-0.39213,-1.16980,48.39279,110.48444,52.75862,31.07691
2020-09-24,105.17000,110.25000,105.00000,108.22000,167743300,132.99139,116.96737,100.94336,110.81467,-1.71793,-0.09968,-1.61825,42.68575,110.82667,24.85438,21.81448
2020-09-23,111.62000,112.11000,106.77000,107.12000,150718700,133.89424,117.88250,101.87075,111.46333,-1.47867,0.30489,-1.78356,41.04554,111.24667,15.61773,20.20018
2020-09-22,112.68000,112.86000,109.16000,111.81000,183055400,134.25047,118.76775,103.28503,112.54916,-1.03978,0.75077,-1.79055,46.29025,111.95444,24.97133,15.77821
2020-09-21,104.54000,110.19000,103.10000,110.08000,195713800,134.90101,119.47012,104.03924,112.73396,-0.94200,1.19841,-2.14041,43.83196,112.56667,20.01148,9.31072
2020-09-18,110.40000,110.88000,106.09000,106.84000,287104900,135.12574,120.18462,105.24350,113.39744,-0.62735,1.73352,-2.36086,38.97453,112.87111,2.35183,5.17775
2020-09-17,109.72000,112.20000,108.71000,110.34000,178011000,134.43274,120.75637,107.08001,115.03681,0.11328,2.32373,-2.21045,42.67660,114.44000,5.56883,10.99376
2020-09-16,115.23000,116.00000,112.04000,112.13000,154679000,134.06902,121.02475,107.98048,116.21101,0.70057,2.87635,-2.17577,44.69265,115.61111,7.61257,15.52299
2020-09-15,118.33000,118.83000,113.61000,115.54000,184642000,133.85256,121.19637,108.54019,117.23126,1.25773,3.42029,-2.16256,48.76798,117.75222,19.79986,15.36812
2020-09-14,114.72000,115.93000,112.80000,115.36000,140150100,133.89550,121.14975,108.40400,117.65407,1.60337,3.96093,-2.35755,48.53797,119.82333,19.15655,11.96738
2020-09-11,114.57000,115.23000,110.00000,112.00000,180860300,133.91544,121.12712,108.33881,118.22759,2.03954,4.55032,-2.51077,44.19529,121.34333,7.14796,13.49377
2020-09-10,120.36000,120.50000,112.50000,113.49000,182274400,133.69830,121.27762,108.85694,119.78449,2.90870,5.17801,-2.26931,45.78628,122.76639,9.59763,13.48591
2020-09-09,117.26000,119.14000,115.26000,117.32000,176940500,133.73610,121.25362,108.77115,121.35812,3.82404,5.74534,-1.92130,50.09031,124.04639,23.73570,22.67750
2020-09-08,113.95000,118.99000,112.68000,112.82000,231366600,134.28421,120.85637,107.42854,122.36764,4.54676,6.22566,-1.67890,44.38674,125.06889,7.12440,24.36623
2020-09-04,120.07000,123.70000,110.89000,120.96000,332607200,134.29071,120.85175,107.41279,124.75455,5.86126,6.64539,-0.78412,54.93070,126.40278,37.17239,46.52856
2020-09-03,126.91000,128.84000,120.50000,120.88000,257599600,134.45207,120.35937,106.26668,125.70319,6.62499,6.84142,-0.21643,54.83279,126.94694,28.80190,66.52111
2020-09-02,137.59000,137.98000,127.00000,131.39999,200119000,134.37717,120.01050,105.64382,126.90899,7.51157,6.89552,0.61605,74.63152,127.33472,73.61138,87.09797
2020-09-01,132.75999,134.80000,130.53000,134.17999,151948100,132.93279,118.94362,104.95445,125.78624,7.46278,6.74151,0.72127,81.88682,125.87639,97.15003,89.15637
2020-08-31,127.58000,131.00000,126.00000,129.03999,225702700,130.38580,117.71787,105.04995,123.68781,7.00890,6.56120,0.44770,78.25799,123.82389,90.53251,83.71157
2020-08-28,126.01250,126.44250,124.57750,124.80750,187630000,128.80473,116.71275,104.62077,122.34976,6.85098,6.44927,0.40171,74.32492,122.32639,79.78656,83.03476
2020-08-27,127.14250,127.48500,123.83250,125.01000,155552400,128.09484,115.78538,103.47591,121.73532,6.98072,6.34884,0.63188,74.92708,121.19306,80.81565,83.06440
2020-08-26,126.18000,126.99250,125.08250,126.52250,163022400,128.59197,114.34438,100.09678,120.91665,7.02415,6.19087,0.83328,79.38796,120.07055,88.50208,84.55240
2020-08-25,124.69750,125.18000,123.05250,124.82500,211495600,128.19597,112.77025,97.34453,119.51519,6.82342,5.98255,0.84087,78.02447,118.79139,79.87546,87.37878
2020-08-24,128.69749,128.78500,123.93750,125.85750,345937600,127.77806,111.19163,94.60519,118.18774,6.64080,5.77234,0.86846,81.05274,117.47861,85.27967,93.71394
2020-08-21,119.26250,124.86750,119.25000,124.37000,338054800,126.25624,109.63925,93.02226,116.27030,6.20598,5.55522,0.65076,80.01510,115.64722,96.98120,95.65208
2020-08-20,115.75000,118.39250,115.73250,118.27500,126907200,124.80282,108.05150,91.30019,114.24537,5.71219,5.39253,0.31966,74.75478,114.35361,98.88095,95.87430
2020-08-19,115.98250,117.16250,115.61000,115.70750,145538000,124.08558,106.78000,89.47442,113.23797,5.61943,5.31262,0.30681,71.85724,113.55778,91.09410,94.04247
2020-08-18,114.35250,116.00000,114.00750,115.56250,105633600,123.12739,105.85825,88.58911,112.62058,5.68071,5.23591,0.44479,71.68682,113.35722,97.64784,95.35138
2020-08-17,116.06250,116.08750,113.96250,114.60750,119561600,122.00750,104.93013,87.85275,111.88510,5.69106,5.12471,0.56634,70.59796,112.74611,93.38546,94.62559
2020-08-14,114.83000,115.00000,113.04500,114.90750,165565200,120.81810,104.11763,87.41715,111.20451,5.71873,4.98313,0.73560,71.39892,112.19695,95.02083,94.98024
2020-08-13,114.43000,116.04250,113.92750,115.01000,210082000,119.44613,103.18863,86.93112,110.27876,5.64031,4.79923,0.84109,71.65685,111.53361,95.47049,89.99441
2020-08-12,110.49750,113.27500,110.29750,113.01000,165598000,117.81504,102.26425,86.71346,109.09595,5.44776,4.58896,0.85880,69.67181,110.56139,94.44941,89.28137
2020-08-11,111.97000,112.48250,109.10750,109.37500,187902400,116.34983,101.50000,86.65017,108.11743,5.32638,4.37426,0.95212,65.60658,108.69250,80.06333,86.77815
2020-08-10,112.60000,113.77500,110.00000,112.72750,212403600,115.39427,100.88413,86.37398,107.80304,5.46409,4.13623,1.32786,74.11447,107.09972,93.33136,92.75091
2020-08-07,113.20500,113.67500,110.29250,111.11250,198045600,113.63639,100.02163,86.40686,106.57192,5.21903,3.80426,1.41477,72.52041,104.93583,86.93976,92.63968
2020-08-06,110.40500,114.41250,109.79750,113.90250,202428800,111.98273,99.26200,86.54127,105.43678,4.99478,3.45057,1.54421,80.46963,103.12444,97.98159,94.06990
2020-08-05,109.37750,110.39250,108.89750,110.06250,121776800,109.22267,98.35450,87.48633,103.32035,4.35183,3.06452,1.28731,77.28790,100.75917,92.99768,90.74137
2020-08-04,109.13250,110.79000,108.38750,109.66500,173071600,107.12373,97.61850,88.11327,101.63481,3.85887,2.74269,1.11618,76.92658,98.84611,91.23043,92.77631
2020-08-03,108.20000,111.63750,107.89250,108.93750,308151200,104.70331,96.79388,88.88444,99.62726,3.21401,2.46365,0.75037,76.28543,97.46917,87.99601,84.08989
2020-07-31,102.88500,106.41500,100.82500,106.26000,374336800,101.75514,96.02013,90.28511,97.29971,2.41827,2.27605,0.14222,73.79712,96.14278,99.10250,72.93550
2020-07-30,94.18750,96.29750,93.76750,96.19000,158130000,99.07745,95.25850,91.43955,95.05963,1.64005,2.24050,-0.60045,58.64167,95.26472,65.17116,52.56709
2020-07-29,93.75000,95.23000,93.71250,95.04000,90329200,99.21044,95.00037,90.79031,94.77704,1.64822,2.39061,-0.74239,55.93923,95.28000,54.53285,48.31176
2020-07-28,94.36750,94.55000,93.24750,93.25250,103625600,99.33225,94.80837,90.28450,94.71130,1.75176,2.57621,-0.82445,51.35118,95.44472,37.99726,40.83411
2020-07-27,93.71000,94.90500,93.48000,94.81000,121214000,99.53732,94.66800,89.79868,95.07600,2.04044,2.78232,-0.74188,56.07557,95.94167,52.40516,31.67160
2020-07-24,90.98750,92.97000,89.14500,92.61500,185438800,99.92776,94.34787,88.76799,95.14250,2.22064,2.96779,-0.74715,50.06330,96.19139,32.09990,37.65078
2020-07-23,96.99750,97.07750,92.01000,92.84500,197004400,99.97710,94.27762,88.57815,95.77437,2.64182,3.15458,-0.51275,50.73906,96.50944,10.50974,49.39414
2020-07-22,96.69250,97.97500,96.60250,97.27250,89001600,100.10500,94.13612,88.16725,96.50672,3.11757,3.28277,-0.16520,66.87398,96.85111,70.34269,73.87515
2020-07-21,99.17250,99.25000,96.74250,97.00000,103433200,99.73593,93.85412,87.97232,96.31527,3.22864,3.32407,-0.09543,66.26081,96.68222,67.32999,73.79662
2020-07-20,96.41750,98.50000,96.06250,98.35750,90318000,99.44888,93.49000,87.53112,96.14409,3.35120,3.34792,0.00327,72.46570,96.49806,83.95275,75.25797
2020-07-17,96.98750,97.14750,95.84000,96.32750,92186800,99.01984,92.94362,86.86741,95.59074,3.32066,3.34710,-0.02645,68.35023,95.92194,70.10711,74.48151
2020-07-16,96.56250,97.40500,95.90500,96.52250,110577600,98.76469,92.52387,86.28306,95.40654,3.44007,3.35372,0.08635,69.27379,95.60361,71.71403,76.48674
2020-07-15,98.99000,99.24750,96.49000,97.72500,153198000,98.36054,92.09262,85.82471,95.12756,3.52259,3.33213,0.19046,75.08328,94.99306,81.62338,73.61626
2020-07-14,94.84000,97.25500,93.87750,97.05750,170989200,97.55022,91.60737,85.66453,94.47820,3.45424,3.28451,0.16973,73.95756,94.24889,76.12280,78.18846
2020-07-13,97.26500,99.95500,95.25750,95.47750,191649200,96.95500,91.04187,85.12874,93.83337,3.38473,3.24208,0.14265,71.08635,93.59805,63.10259,84.26984
2020-07-10,95.33500,95.98000,94.70500,95.92000,90257200,96.66031,90.50300,84.34569,93.42234,3.40764,3.20642,0.20122,73.18467,93.03889,95.33999,96.44976
2020-07-09,96.26250,96.31750,94.67250,95.75250,125642800,96.16193,89.90575,83.64957,92.79792,3.34227,3.15611,0.18615,72.90354,92.20417,94.36695,92.09732
2020-07-08,94.18000,95.37500,94.09000,95.34250,117092000,95.21274,89.52862,83.84451,92.05927,3.22727,3.10958,0.11769,72.24207,91.69944,99.64235,91.90375
2020-07-07,93.85250,94.65500,93.05750,93.17250,112424400,94.27380,89.06137,83.84895,91.23847,3.07529,3.08015,-0.00487,68.45785,91.10750,82.28266,85.09666
2020-07-06,92.50000,93.94500,92.46750,93.46250,118655600,93.98552,88.57100,83.15648,90.75496,3.05752,3.08137,-0.02385,69.63594,90.93639,93.78624,84.07613
2020-07-02,91.96250,92.61750,90.91000,91.02750,114041600,93.50967,88.04162,82.57357,90.07807,2.96084,3.08733,-0.12650,64.93050,90.52028,79.22107,79.79896
2020-07-01,91.28000,91.84000,90.97750,91.02750,110737200,93.69664,87.51925,81.34186,89.84072,3.04230,3.11896,-0.07666,64.93050,90.12055,79.22107,77.84755
2020-06-30,90.02000,91.49500,90.00000,91.20000,140223200,93.55369,87.03187,80.51006,89.54402,3.10203,3.13812,-0.03610,65.55100,89.77667,80.95474,69.29206
2020-06-29,88.31250,90.54250,87.82000,90.44500,130646000,93.27124,86.51362,79.75601,89.13003,3.11557,3.14715,-0.03157,64.15899,89.40972,73.36683,70.06273
2020-06-26,91.10250,91.33000,88.25500,88.40750,205256800,93.00742,86.01450,79.02158,88.80129,3.16442,3.15504,0.00938,60.12087,89.14028,53.55461,70.58507
2020-06-25,90.17500,91.25000,89.39250,91.21000,137522400,93.01729,85.56837,78.11945,88.89973,3.38819,3.15270,0.23549,70.22649,88.84472,83.26674,82.28779
2020-06-24,91.25000,92.19750,89.63000,90.01500,192623200,92.40073,84.98600,77.57127,88.32217,3.33918,3.09382,0.24535,68.10366,88.12139,74.93386,87.35710
2020-06-23,91.00000,93.09500,90.56750,91.63250,212155600,91.86293,84.46162,77.06032,87.89896,3.34972,3.03248,0.31723,74.80749,87.45028,88.66278,89.65349
